id,info
4017,Armor_Knight_1.png@Body | #ffffff | 나이트 정통갑주 | 고집이 단단합니다 | Armor | Body
4017,Armor_Knight_1.png@Left | #ffffff | 나이트 정통갑주 | 고집이 단단합니다 | Armor | LeftArm
4017,Armor_Knight_1.png@Right | #ffffff | 나이트 정통갑주 | 고집이 단단합니다 | Armor | RightArm

4018,Armor_Knight_2.png@Body | #ffffff | 나이트 출정갑주 | 나가기 전에 멋부터입니다 | Armor | Body
4018,Armor_Knight_2.png@Left | #ffffff | 나이트 출정갑주 | 나가기 전에 멋부터입니다 | Armor | LeftArm
4018,Armor_Knight_2.png@Right | #ffffff | 나이트 출정갑주 | 나가기 전에 멋부터입니다 | Armor | RightArm

4019,Armor_Rogue_1.png@Body | #ffffff | 로그 은신갑주 | 어두우면 사라집니다 | Armor | Body
4019,Armor_Rogue_1.png@Left | #ffffff | 로그 은신갑주 | 어두우면 사라집니다 | Armor | LeftArm
4019,Armor_Rogue_1.png@Right | #ffffff | 로그 은신갑주 | 어두우면 사라집니다 | Armor | RightArm

4020,Armor_Rogue_2.png@Body | #ffffff | 로그 도망갑주 | 뒤돌면 이미 없습니다 | Armor | Body
4020,Armor_Rogue_2.png@Left | #ffffff | 로그 도망갑주 | 뒤돌면 이미 없습니다 | Armor | LeftArm
4020,Armor_Rogue_2.png@Right | #ffffff | 로그 도망갑주 | 뒤돌면 이미 없습니다 | Armor | RightArm

4021,Armor_Sorcerer.png@Body | #ffffff | 소서러 주문갑주 | 주문이 먼저 떠오릅니다 | Armor | Body
4021,Armor_Sorcerer.png@Left | #ffffff | 소서러 주문갑주 | 주문이 먼저 떠오릅니다 | Armor | LeftArm
4021,Armor_Sorcerer.png@Right | #ffffff | 소서러 주문갑주 | 주문이 먼저 떠오릅니다 | Armor | RightArm
,
# -----------------------------,
# Pant (Body + LeftLeg + RightLeg),
# -----------------------------,
5001,New_Pant_01.png@Body | #ffffff | 런닝포기 바지 | 뛰기 싫어집니다 | Pant | Body
5001,New_Pant_01.png@Left | #ffffff | 런닝포기 바지 | 뛰기 싫어집니다 | Pant | LeftLeg
5001,New_Pant_01.png@Right | #ffffff | 런닝포기 바지 | 뛰기 싫어집니다 | Pant | RightLeg

5002,New_Pant_02.png@Body | #ffffff | 주머니깊은 하의 | 뭔가 많이 숨깁니다 | Pant | Body
5002,New_Pant_02.png@Left | #ffffff | 주머니깊은 하의 | 뭔가 많이 숨깁니다 | Pant | LeftLeg
5002,New_Pant_02.png@Right | #ffffff | 주머니깊은 하의 | 뭔가 많이 숨깁니다 | Pant | RightLeg

5003,New_Pant_03.png@Body | #ffffff | 계단싫어 팬츠 | 엘리베이터만 찾습니다 | Pant | Body
5003,New_Pant_03.png@Left | #ffffff | 계단싫어 팬츠 | 엘리베이터만 찾습니다 | Pant | LeftLeg
5003,New_Pant_03.png@Right | #ffffff | 계단싫어 팬츠 | 엘리베이터만 찾습니다 | Pant | RightLeg

5004,New_Pant_04.png@Body | #ffffff | 쿨한척 하의 | 사실 덥습니다 | Pant | Body
5004,New_Pant_04.png@Left | #ffffff | 쿨한척 하의 | 사실 덥습니다 | Pant | LeftLeg
5004,New_Pant_04.png@Right | #ffffff | 쿨한척 하의 | 사실 덥습니다 | Pant | RightLeg

5005,New_Pant_05.png@Body | #ffffff | 소파친화 바지 | 앉으면 안 일어납니다 | Pant | Body
5005,New_Pant_05.png@Left | #ffffff | 소파친화 바지 | 앉으면 안 일어납니다 | Pant | LeftLeg
5005,New_Pant_05.png@Right | #ffffff | 소파친화 바지 | 앉으면 안 일어납니다 | Pant | RightLeg

5006,New_Pant_06.png@Body | #ffffff | 소리없는 발걸음 | 조용히 다가갑니다 | Pant | Body
5006,New_Pant_06.png@Left | #ffffff | 소리없는 발걸음 | 조용히 다가갑니다 | Pant | LeftLeg
5006,New_Pant_06.png@Right | #ffffff | 소리없는 발걸음 | 조용히 다가갑니다 | Pant | RightLeg

5007,New_Pant_07.png@Body | #ffffff | 다이어트결심 팬츠 | 내일이 시작입니다 | Pant | Body
5007,New_Pant_07.png@Left | #ffffff | 다이어트결심 팬츠 | 내일이 시작입니다 | Pant | LeftLeg
5007,New_Pant_07.png@Right | #ffffff | 다이어트결심 팬츠 | 내일이 시작입니다 | Pant | RightLeg

5008,New_Pant_08.png@Body | #ffffff | 지각방지 바지 | 뛰어도 늦습니다 | Pant | Body
5008,New_Pant_08.png@Left | #ffffff | 지각방지 바지 | 뛰어도 늦습니다 | Pant | LeftLeg
5008,New_Pant_08.png@Right | #ffffff | 지각방지 바지 | 뛰어도 늦습니다 | Pant | RightLeg

5009,New_Pant_09.png@Body | #ffffff | 기분전환 하의 | 입으면 나가고 싶습니다 | Pant | Body
5009,New_Pant_09.png@Left | #ffffff | 기분전환 하의 | 입으면 나가고 싶습니다 | Pant | LeftLeg
5009,New_Pant_09.png@Right | #ffffff | 기분전환 하의 | 입으면 나가고 싶습니다 | Pant | RightLeg

5010,New_Pant_10.png@Body | #ffffff | 정리정돈 바지 | 주머니가 비어있습니다 | Pant | Body
5010,New_Pant_10.png@Left | #ffffff | 정리정돈 바지 | 주머니가 비어있습니다 | Pant | LeftLeg
5010,New_Pant_10.png@Right | #ffffff | 정리정돈 바지 | 주머니가 비어있습니다 | Pant | RightLeg

5011,New_Pant_11.png@Body | #ffffff | 주말전용 팬츠 | 월요일에 약합니다 | Pant | Body
5011,New_Pant_11.png@Left | #ffffff | 주말전용 팬츠 | 월요일에 약합니다 | Pant | LeftLeg
5011,New_Pant_11.png@Right | #ffffff | 주말전용 팬츠 | 월요일에 약합니다 | Pant | RightLeg

5012,New_Pant_12.png@Body | #ffffff | 바람쐬기 하의 | 밖에 나갈 핑계입니다 | Pant | Body
5012,New_Pant_12.png@Left | #ffffff | 바람쐬기 하의 | 밖에 나갈 핑계입니다 | Pant | LeftLeg
5012,New_Pant_12.png@Right | #ffffff | 바람쐬기 하의 | 밖에 나갈 핑계입니다 | Pant | RightLeg

5013,Pant_Archer_2.png@Body | #ffffff | 아처 경쾌하의 | 다리가 먼저 나갑니다 | Pant | Body
5013,Pant_Archer_2.png@Left | #ffffff | 아처 경쾌하의 | 다리가 먼저 나갑니다 | Pant | LeftLeg
5013,Pant_Archer_2.png@Right | #ffffff | 아처 경쾌하의 | 다리가 먼저 나갑니다 | Pant | RightLeg

5014,Pant_Healer_1.png@Body | #ffffff | 힐러 순한바지 | 말투도 순해집니다 | Pant | Body
5014,Pant_Healer_1.png@Left | #ffffff | 힐러 순한바지 | 말투도 순해집니다 | Pant | LeftLeg
5014,Pant_Healer_1.png@Right | #ffffff | 힐러 순한바지 | 말투도 순해집니다 | Pant | RightLeg

5015,Pant_Healer_2.png@Body | #ffffff | 힐러 단정하의 | 넘어져도 단정합니다 | Pant | Body
5015,Pant_Healer_2.png@Left | #ffffff | 힐러 단정하의 | 넘어져도 단정합니다 | Pant | LeftLeg
5015,Pant_Healer_2.png@Right | #ffffff | 힐러 단정하의 | 넘어져도 단정합니다 | Pant | RightLeg

5016,Pant_Knight_1.png@Body | #ffffff | 나이트 근엄바지 | 걸음이 무거워집니다 | Pant | Body
5016,Pant_Knight_1.png@Left | #ffffff | 나이트 근엄바지 | 걸음이 무거워집니다 | Pant | LeftLeg
5016,Pant_Knight_1.png@Right | #ffffff | 나이트 근엄바지 | 걸음이 무거워집니다 | Pant | RightLeg

5017,Pant_Knight_2.png@Body | #ffffff | 나이트 출정하의 | 나가기만 하면 됩니다 | Pant | Body
5017,Pant_Knight_2.png@Left | #ffffff | 나이트 출정하의 | 나가기만 하면 됩니다 | Pant | LeftLeg
5017,Pant_Knight_2.png@Right | #ffffff | 나이트 출정하의 | 나가기만 하면 됩니다 | Pant | RightLeg

5018,Pant_Rogue_1.png@Body | #ffffff | 로그 그림자바지 | 어둠에 잘 섞입니다 | Pant | Body
5018,Pant_Rogue_1.png@Left | #ffffff | 로그 그림자바지 | 어둠에 잘 섞입니다 | Pant | LeftLeg
5018,Pant_Rogue_1.png@Right | #ffffff | 로그 그림자바지 | 어둠에 잘 섞입니다 | Pant | RightLeg

5019,Pant_Rogue_2.png@Body | #ffffff | 로그 도망하의 | 발끝이 먼저 살핍니다 | Pant | Body
5019,Pant_Rogue_2.png@Left | #ffffff | 로그 도망하의 | 발끝이 먼저 살핍니다 | Pant | LeftLeg
5019,Pant_Rogue_2.png@Right | #ffffff | 로그 도망하의 | 발끝이 먼저 살핍니다 | Pant | RightLeg

5020,Pant_Sorcerer.png@Body | #ffffff | 소서러 마법하의 | 바지에서 주문이 납니다 | Pant | Body
5020,Pant_Sorcerer.png@Left | #ffffff | 소서러 마법하의 | 바지에서 주문이 납니다 | Pant | LeftLeg
5020,Pant_Sorcerer.png@Right | #ffffff | 소서러 마법하의 | 바지에서 주문이 납니다 | Pant | RightLeg

5021,Pant_Sorceress.png@Body | #ffffff | 소서리스 무드하의 | 분위기가 먼저입니다 | Pant | Body
5021,Pant_Sorceress.png@Left | #ffffff | 소서리스 무드하의 | 분위기가 먼저입니다 | Pant | LeftLeg
5021,Pant_Sorceress.png@Right | #ffffff | 소서리스 무드하의 | 분위기가 먼저입니다 | Pant | RightLeg

5022,Orc_Pant_01.png@Body | #ffffff | 오크 터프하의01 | 세게 걸어도 괜찮습니다 | Pant | Body
5022,Orc_Pant_01.png@Left | #ffffff | 오크 터프하의01 | 세게 걸어도 괜찮습니다 | Pant | LeftLeg
5022,Orc_Pant_01.png@Right | #ffffff | 오크 터프하의01 | 세게 걸어도 괜찮습니다 | Pant | RightLeg

5023,Orc_Pant_02.png@Body | #ffffff | 오크 터프하의02 | 먼지에 강합니다 | Pant | Body
5023,Orc_Pant_02.png@Left | #ffffff | 오크 터프하의02 | 먼지에 강합니다 | Pant | LeftLeg
5023,Orc_Pant_02.png@Right | #ffffff | 오크 터프하의02 | 먼지에 강합니다 | Pant | RightLeg

5024,Orc_Pant_03.png@Body | #ffffff | 오크 터프하의03 | 주먹에도 버팁니다 | Pant | Body
5024,Orc_Pant_03.png@Left | #ffffff | 오크 터프하의03 | 주먹에도 버팁니다 | Pant | LeftLeg
5024,Orc_Pant_03.png@Right | #ffffff | 오크 터프하의03 | 주먹에도 버팁니다 | Pant | RightLeg

5025,Orc_Pant_04.png@Body | #ffffff | 오크 터프하의04 | 표정도 터프해집니다 | Pant | Body
5025,Orc_Pant_04.png@Left | #ffffff | 오크 터프하의04 | 표정도 터프해집니다 | Pant | LeftLeg
5025,Orc_Pant_04.png@Right | #ffffff | 오크 터프하의04 | 표정도 터프해집니다 | Pant | RightLeg

5026,F_SR_Pants.png@Body | #ffffff | F_SR 미스터리하의 | 어디서 샀는지 비밀입니다 | Pant | Body
5026,F_SR_Pants.png@Left | #ffffff | F_SR 미스터리하의 | 어디서 샀는지 비밀입니다 | Pant | LeftLeg
5026,F_SR_Pants.png@Right | #ffffff | F_SR 미스터리하의 | 어디서 샀는지 비밀입니다 | Pant | RightLeg
,

#-----------------------------,
#Shoes (Foot),
#-----------------------------,

6001,Foot_1.png | #ffffff | 바닥쓸기 신발1 | 먼지가 다 따라옵니다 | Shoes | Foot
6002,Foot_2.png | #ffffff | 조용한 신발2 | 소리 없이 도망칩니다 | Shoes | Foot
6003,Foot_3.png | #ffffff | 달리기싫은 신발3 | 뛰면 삐집니다 | Shoes | Foot
6004,Foot_4.png | #ffffff | 물웅덩이 신발4 | 꼭 물을 찾습니다 | Shoes | Foot
